,message_id,message_text
1321,367548,"Кошечки, приглашаю вас в головокружительное космическое путешествие!☄️👩‍🚀

А все потому, что **с 17 по 30 апреля** на @ozonru будет проходить **Звёздная распродажа** — это галактически выгодный шопинг  со скидками до 80%!🙀✨

Венера предлагает нам обратить внимание на одежду и косметику, Меркурий влечет классными гаджетами, а Юпитер — товарами для дома!🛸👽

Как вы знаете, я покупаю на Ozon практически все! Одежду, электронику, еду, товары для Свинонки с Котяшей и многое другое! Там огромный выбор и выгодные цены, а еще бесплатная и быстрая доставка!🫶

Поэтому я уже присмотрела для себя пару очень нужных вещей на распродаже — их вы найдете в фотоподборке☝️

А еще я очень советую вам заранее оформить Ozon Карту!
Цены при оплате Ozon Картой подсвечиваются ✅зеленым цветом ✅ (серьезно, зайдите прямо сейчас на Ozon и сравните цены - по карте НАМНОГО выгоднее!). 

А оформить карту просто и быстро, буквально в пару кликов! Я себе сделала такую карту еще осенью, и экономия по ней просто космическая😸

И главное — готовим свои звездолеты🚀, чтобы схватить все самое нужное и желанное с 17 по 30 апреля на **Звездной распродаже Ozon** по [ЭТОЙ ССЫЛКЕ!](http://bit.ly/41cPuIA)

Всем классных и космически выгодных покупок!🪐✨

__*реклама. ООО «Интернет Решения». 
erid: LjN8KEXA2__"
1322,366677,"Только недавно видела эту надпись в дорамке Остров(не советую, хоть и фэнтези, спецэффекты и минимальная логика сюжета там подкачали, в сравнении с Доккэби и более современным фэнтези). Там героиня тоже приезжает на Чеджу, а теперь любимая Олечка))"
1324,365384,"Олечка😍Обратно советую лететь через Абу Даби🙏, перелёт в обратную сторону дольше. Ну и аэропорт там космически комфортный. Даже душ есть бесплатный. Большой, просторный, чистый аэропорт, много туалетов и сервисов. Я в январе летала в Сеул туда через Абу Даби, обратно через Ташкент. Обратно был просто ад. Заранее зарегится на рейс бесполезно всё-равно предстоит отстоять километровую очередь на регистрацию. Туалетов мало и они грязные. Дюти фри кот наплакал. Кроме того посадку начали раньше времени и нигде об этом объявили."
1328,363941,"Девчонки советовали наносить их на жидкие матовые тени. Говорят, Matt Tint от Люксвизаж хорошо держит их.
А мне повезло, у меня любимый оттенок Вега оказался, который как раз не скатывается. Но у меня вообще веки сухие очень, поэтому крайне редко такое происходит🤷‍♀️"
1330,363320,"Спасибо вам большое за обратную связь, но как и кто определит, сколько рекламы - это достаточно, а сколько - много? 

Вы знаете, я блог веду уже почти 9 лет (в августе будет ровно 9), и, когда у тебя одна реклама в месяц - тебя критикуют. И когда 10 - критикуют. После коронавируса, например, когда несколько месяцев вообще не было никакой рекламы (и доходов у блогеров) после первой же рекламы был дикий хейт за нее.

За рекламу меня ругают и стыдят каждый день, много ее или мало. 

И, кстати, вы этими словами (хотя вряд ли это осознаете и имеете в виду) буквально мне предлагаете «Оля, а почему бы тебе не зарабатывать поменьше? Вот потому что мне так хочется».

Поэтому я для себя давно вывела два правила:

1. Реклама у меня всегда открытая, я никогда ее не скрывала и не скрываю. Хотя, кстати, все эти 9 лет вижу, насколько меньше хейта по этому поводу у блогеров, которые ее прячут🤣 

2. Я беру на рекламу только то, что мне нравится. Никогда мне не было и не будет стыдно за рекламу плохих товаров, потому что я такое просто не буду советовать. И не раз у меня отменялись сотрудничества, потому что после тестирования мне не нравился продукт.

Надеюсь, эти разъяснения помогут лучше понять, почему я поступаю так, как поступаю."
1331,363173,"Мне очень нравятся нюдовые цвета Релуи. Держится неплохо для своей цены. Сходит с меня не проплешинами. А главное не очень сильно сушит губы, как многие другие. Несколько лет пользуюсь. А вот Макс Фактор прям советую в плане качества, но с цветами там скудновато. Вот этот"
1332,363172,"Мне очень нравятся нюдовые цвета Релуи. Держится неплохо для своей цены. Сходит с меня не проплешинами. А главное не очень сильно сушит губы, как многие другие. Несколько лет пользуюсь. А вот Макс Фактор прям советую в плане качества, но с цветами там скудновато. Вот этот ""элегантный"" коричневый именно на мне прям очень тёмный. Но это дело вкуса, конечно 🙌"
1335,362155,"В самолёте,чтобы не отекать,  советуют компрессионные чулки одевать. Это потому, что довольно продолжительное время,зависит от перелета,конечно , мы находимся под  другим давлением и сосуды расширяются"
1336,361539,"мне напишите в личку я вам дам номер, я папилломы убирала в прошлом году и ее мне коллега советовал, он себе тоже папилломы и родинки удалял. Она работает в гос. учреждении, забыла как называется. Где всем этим занимаются"
1339,361173,"Реально, просто осознайте состав, и вы удивитесь, почему воспаления стали появляться не на второй день.

Гель алое аптечный дешевле и качественнее этого лютого дешмана. Кожа может привыкать так только к кислотам/ретинолу(адапален,третиноин)/ниацинамиду/пептидам. Очень советую ютьюб доктора Амины, и ютьюб Кассандры Бэнкстон(Kassandra Bankston) и желаю Вам здоровой кожи💕💕💕"
1342,360698,"Как обладатель жирной кожи, склонной к обезвоживанию, советую вам наносить под макияж увлажняющую сыворотку и/или крем. А тон на каждый день мне нравится Eveline Wonder Match - он не особо стойкий на жирной коже, зато ложится без проблем и никакие проблемы не подчёркивает; создаёт эффект ""своя кожа, только лучше""."
1343,360463,"Да, мне кстати нравятся обзоры Кривды, она хорошо рассказывает и обзоры у неё обстоятельные, макияжы приятные. Посмотрите её ещё. Вообще я многих блогеров смотрю😁, но покупаю только по рекомендациям Оли, если она советует, значит надо брать. Мнение остальных просто слушаю и суммирую"
1347,359459,"Не очень люблю японскую кухню, но люблю все морское, поэтому могу в этом плане посоветовать бар Галки. Тар-тар из угря и креветки были на высоте, + там утром бесплатно шампанское наливают. Единственное, не советую брать десерт золото, если только вы не любите медовики"
1348,359455,"Последнее время полюбила ""Хачапури и Вино"" на Цветном бульваре, очень нравится Оджахури, салаты с сырами,  да и вообще грузинская кухня прекрасна! И..Бокал гранатового вина😍
Нравится,  что бюджетно, вкусно и официанты всегда спрашивают,  есть ли на определённые ингредиенты аллергия. 
Советую бронировать столик, иначе посадят на проходе."
1349,358933,"У меня вот такой вариант этой сыворотки, но это просто огонь.. у меня всегда были светлые еле видные короткие и «жидкие» ресницы, постоянно наращивала их и решила рискнуть.. щас уже прошло 1,5 мес и я вижу, что они стали прям длинные, длиннее чем были всю мою жизнь🤭 поэтому реально её советую девочки🤩👍🏽"
1352,357149,"Не советую, отдала там по 8000 за два приема у профессора. Все как в обычной клинике, ещё развели на анализы, так как инвитро им не нравятся. Итог показатели одинаковые, диагноз ошибочный. Сомневаюсь, что витаминами они также помогут девушке."
1354,355814,"Начала знакомство с Диккенсом с книги «Рождественская песнь». Только на прошлых выходных прочла. Тёплая, добрая книга о самом главном. Осталось приятное послевкусие, как бальзамом по душе… всем советую❤️ Уже года два поглядываю на «Посмертные записки…», понимаю что книга мне должна понравится, но все никак не могла решиться, теперь уж точно примусь за неё в ближайшее время"
1362,354333,"Если интересовались тру краймом до этого, то вряд ли найдёте что-то новое, но иллюстрации, оформление и повествование в жанре «подкаста» разбавляет напряжение. Скорее советую, чем нет, хорошая, приятная книга"
1367,353555,"Да не. Я даже пользоваться им боюсь. В свое время советовали, как узнала, что он вроде гормональный, то как то желание пользоваться вообще отпало. А про второе то что Вы написали вообще первый раз слышу 😁"
1369,353490,"А сыворотка она для роста только, она не восстановит после ламинирования
И если хотите растить то масло усьмы отлично работает, я советую всем клиенткам моим и работает хорошо
Главное наносить каждый день в течении 2-3 месяцев на ночь (1 каплю растираете на пальчике и наносите на брови)
И щипать брови 1 раз в месяц не больше или вообще не щипать; 
И тогда при соблюдении всего этого отрастите отличные брови)"
1374,352847,"Ну не знаю, я вот услугами данного ИМ пользуюсь уже несколько лет, т.к. цены в основном на парфюм выгоднее тут. Никаких проблем не было, да был косячек со сроком доставки в декабре. Ну тут как извините, предновогодняя суета, и сама виновата нужно было раньше заказ оформить.
Так что, отказываться от покупки долгожданной вещицы опираясь только на негатив не советую. И вы видели сколько негативных комментариев про тот же Летуаль или Духи РФ))) И ничего, и таи и там, бывает тоже заказываю, бывают конечно провалы с заказами, ну тут уже никто не застрахован."
1377,351350,"Я вообще не понимаю такого отношения к Китаю и китайской (не поддельной) косметике. Китай недавно сделал огромный скачок по качеству косметики; мои любимые тканевые маски именно китайские, а стоят дешевле обычных корейских (которые 100-150р). Качество несравнимо. Аллергии ни разу не было (от корейских пару раз чесалась кстати). На патчи для глаз перешла китайские (после кучи оригинальных корейских в опыте). Чувствую, скоро и до кремов дойду )
В общем, всем советую не бояться пробовать нормальные китайские бренды."
1382,344027,"Участвую! Что касается обзора: купила тени limony , хотелось конечно 05 оттенок , но его везде раскупили сразу, купила 011, потрясающий тоже, всем советую эти тени, не в обиду shik сказано , но с их новыми спарклами даже сравнить нельзя! А вообще очень, почему то понравилась палетка nova, посмотрю в подружке! Выиграть тоже очень хочу , кое что пробовала у Elemis, тинт Крыгиной тоже хочу попробовать! Олю и всех девочек поздравляю с 8 марта 🌸🌸🌸"
1384,342781,"ДУМАЮ о помаде лореаль, наверное куплю, кисти тоже интересные, но недавно обновила и как будто не надо, и все от зейтун- очень люблю этот бренд (у них есть дезодорант из мужской серии в черной упаковке - он абсолютно без запаха и отлично держит, всем советую)"
1389,335826,"В Подружке случился грандиозный завоз Novo и Hojo (те самые бюджетные китайские бренды, которые были очень популярны на Алиэкспресс).

Палетки внешне хорошенькие, но с пигментацией там есть проблемы. Как и везде, есть исключения, но я вам советую их покупать после тестирования в магазине, чтобы точно не ошибиться.

А я как раз на днях купила парочку продуктов, из них меня сильно впечатлила только палетка для лица “под CoverFX” (на последнем фото). Но мы ее когда-то пробовали на канале, поэтому я уже знала, что она супер🙈"
1392,335391,"Большое спасибо! 😊 На Вас она не уходит в малиновый? Недавно купила помаду от PROMAKEUP Lab (til midnight 13 o'clock), которую советовали в их видео-уроке для холодных девушек. Она и правда очень красивая и приятная на губах, но на мне становится намного холоднее, чем в тюбике, вплоть до ягодно-малинового 🙈"
1395,333610,"О боже у нас вообще очень любят всем в трусы лазить, особенно женщинам, советовать родить, желать родить, спрашивать, почему ещё не родила, давать советы... И такие люди не видят ничего предосудительного в таком поведении, что самое неприятное! Мне не понятно, почему люди продолжают так себя вести, думаю, каждая женщина не раз сталкивалась с таким бестактным назойливым любопытством. 
Выбесило, мне свекровь вечно про беременность твердит. Внук ей нужен очередной. Наше с мужем мнение её нисколько не интересует, она всё игнорирует и снова и снова желает ""лялечку поскорее"" на каждом семейном сборе."
1396,333519,"😳 Ваше восприятие площе линейки. Совет???  Где Вы прочитали: - Ольга, я вам советую... - Вам мой совет... и т.п.???  Ольга прочтёт мой комментарий и очертя голову побежит красить и стричь волосы!? 😂 Право слово, милая барышня! Если тема цвета волос слишком навязчива и личное, по Вашему мнению, давайте вернёмся к теме Олиных наливных форм. Вы обращали внимание, что у Ольги изящные ключицы?  Или обсудим её любовь к массивным украшениям (серьгам)?"
1401,331258,"Всю жизнь у меня облазят губы. Прям кусками кожа слезает. Я 32 года была в поиске бальзама который мне поможет. Пробовала и дешевые, и дорогие толку ноль. И недавно нашла этот. То ли где то в отзывах видела, то ли здесь девочки советовали. Точно не помню. Но он сотворил чудо с моими губами за два дня. Никогда у меня таких гладких не было)"
1402,330863,"Девочки, по поводу головы, жирности и перхоти - не знаю Оля за ""рекламу"" банит/ругает или нет, но честно даю совет тем кто ищет решение - на ютубе есть канал парикмахера ""Денис Шефель про волосы"" 
. Набираете прямо так, это название канала. У него много Shots и есть полноценные видео - много полезной информации на доступном понятном языке)) 
Про сухой шампунь - он советует использовать его сразу как помыли голову: помыли, высушили волосы, нанести на корни, прочесать его, и так он продлит свежее состояние волос. И для жирных волос это спасение.
Про перхоть - она появляется от смены средств для мытья волос. Мне не очень актуально, но смысл в том что есть шампуни которые частички отмерших чешуек с кожи головы не смывают как оно должно быть, а прилепляют друг к другу типа наоборот. Прошу прощения за моё косноязычие, в видео более понятно рассказывает)) А когда меняете шампунь, то вот эти не удалённые чешуйки наконец начинают отваливаться - для нас это перхоть. Как бороться тоже говорил, но не запомнила"
1404,330502,"А что не так с Арт&Факт? Сыворотки у них изумительные, у меня целая коллекция собралась. Составы работающие. Бренд надёжный и проверенный. Цены приемлемые. Если лично вам что-то не подошло, это не значит, что надо везде срач разводить ещё и до людей докапываться, которым этот бренд нравится и подходит. Олиной рекламе я доверяю полностью. Никогда сомнительный товар она не рекламирует и не советует."
1406,329893,"неплохой в целом. отзываются о нём многие хорошо, советуют попробовать сыворотку с азелаиновой кислотой, говорят, отличная.
выше выложили фото флюида аква баланс, мне очень понравился, но на зиму мне маловато, хотя кожа жирная"
1407,329885,"Использую где-то 2 месяца эти два средства.
Гель для умывания хорошо очищает и не пересушивает кожу, не стягивает ее. Увлажняющий флюид (крем) хорошо увлажняет, быстро впитывается и не остается на лице жирным слоем. Нет каких-то замечаний, из-за которых я могла бы забраковать эти средства, поэтому пока хочу продолжать ими пользоваться. Советую попробовать"
1411,329548,"Комментарий для тех, кто спрашивает про эту фирму.
Пользовалась их уходом для лица.
У меня проблемная кожа. Прошла быстрый тест у них на сайте, мне там предложили уход готовый. Купила всё. Спустя месяца два стала видеть улучшения на коже (хотя до этого ничего не помогало. Могло быть связано с неправильным подбором средств). Поэтому советовать точно могу. Плюс у них года 2 назад была подарочная программа со всякими плюшками, есть даже интересные подарки. У меня было несколько месяцев подписки на фильмы."
1412,328888,"Да не пользуюсь, так как уже 31 год и к сожалению все так же борюсь с чёрными точками и уже редкими воспалениями, но теперь ещё и нужно увлажнение и питание кожи, а с этим как то не очень справляется кларанс, хотя в 24 года он был идеален, но как сейчас понимаю, что он просто хуже не делал, хотя масло с лотосом + тоник с ирисом были очень хороши, но сейчас мне уже мало увлажнения будет 🤷 в основном все рабочее это с витамином С, там эффект практически сразу от средства виден, советую не тратить деньги, а посмотреть в сторону glove (крема практически все хорошие, но какие то больше на зиму) , missha базовая линейка (тонер+эссенция для комби и жирной более чем достаточно) или с водорослями, также the saem зелёная harakeke увлажняет, плохого не делает"
1415,328800,"тоже не люблю особо заморачиваться с уходом, но вот один кремушек про который я уже написала использую днём и ночью) Скоро мне A&F должны будут за раскрутку их продукции платить 😅 слишком много советую"
1416,328577,"Говорят, что после смены завода эти румяна стали очень плохи... Точнее, я видела наглядную разницу в свотчах между старыми (которые производились на заводе Шанель) и новыми. Очень советую поискать на Авито старый выпуск."
1418,327884,"Попробуйте детский от мастерской Олеси Мустаевой или от ботавикос крем для рук, коленей, локтей и пяток (но он на мой вкус очень вонючий). А так мне дерматолог когда-то советовала локебейз рипеа, но он оставляет очень сильную жирную пленку, а по эффекту, крема перечисленные выше оказались лучше)))"
1419,327099,"Оля! Хочу выразить свою благодарность Вам за Ваши советы! В одном из последних видео Вы советовали пудру-эксфолиант для умывания! Я ее купила. Чтобы было понятно, я работаю врачом анестезиологом-реаниматологом. График работы очень суровый: последний месяц так вообще жуткий: трое суток на работе, ночь дома... Воздух тут сухой. Соответственно, нет возможности справиться с сухостью и шелушением кожи(особенно лица). Вчера вечером,после работы, получила заказ с пудрой, сразу же испытала... Сегодня утром я в диком восторге! Кожа лица настолько чистая, мягкая... Как у 15-ти летней девочки... На работе все в восторге. Уже несколько человек себе тоже заказали. Моё восхищение не знает предела! 😘😘😘"
1421,325561,"Эх, очень жаль... Но в таком плане действительно не стоит советовать, так как у всех разные вкусы и понимание ароматов. Например, некоторые, о которых говорит Оля, мне раскрываются совсем по другому... Не хочу вводить вас в заблуждение. 
Но кстати об Оле: мне кажется, она рассказывала об оригиральной продукции Dilis в своём видео тоже, помимо дубликатов."
1422,325556,"Честно говоря я плохо разбираюсь в классификации ароматов, выбираю всегда по принципу: ""ооо, вот этот запах мне нравится, подходит"". Советую вам найти магазин Белорусской косметики в вашем городе и походить попробовать разные ароматы, поверьте, это будет увлекательное занятие и скорее всего найдёте что-то по душе."
1424,324047,"Добрый день! Вам, конечно, нужно для начала причину понять: это из-за какого-то средства произошло или у вас со здоровьем сбой. 
Для роста берите касторовое масло или сыворотки типа XLash. Начать советую все же с касторового масла."
1425,323876,"Catrice для комбинированной и сухой не советовала бы. Она подсушивает кожу и больше остальных видна на лице. Make up 1в1 пудра от шик, может чуть более сияющая, но на лице выглядит шикарно. Только она с тальком. У шик более дорогой состав"
1426,323683,"Дааааа🥰🥰🥰 Списочек уже на ЗЯ уже пополнила. Что нужно заказать в ближайшее время. Вообще видео Оли очень вдохновляют. Я много лет одни и те же туши и тональные покупала, потому что новое что то брать страшно. Кот в мешке. Деньги потратишь, а пользоваться не будешь. А тут Оля советует что и у кого можно брать."
1428,323108,"Вредно. Мне дерматолог не советовала ими вообще пользоваться этими средствами. Она сказало что кожа век более ранимая и тонкая. У людей даже цвет глаз начинал меняться. К тому же там слезные борозды рядом, а их вообще надо оберегать. Вообщем как говориться на свой страх и риск."
1429,323045,"Спасибо большое)но у меня пропал природный загиб у ресниц, сейчас уже получше чем было, но вот искренне советую если природа дала хорошие брови и ресницы, не надо их пытаться сделать ещё лучше при помощи сторонних средств 😄"
1430,323027,"Пользовалась xlash в белом флаконе в период с апреля до сентября и ресницы прям огонь были, я итак не жалуюсь а тут так вообще и у мамы моей тоже. Я знала что если перестать пользоваться то все вернётся через некоторое время на круги своя. Но не думала что мои ресницы посыпятся как листья по осени и моей мамы тоже, ресницы стали хуже выглядеть чем до сыворотки. Сейчас восстанавливаю маслами. Либо эти сыворотками надо пользоваться постоянно (что тоже не очень хорошо, у мамы моей пошла сыпь), либо не пользоваться вообще. Я бы никому не советовала их пробовать"
1431,322767,"А вообще тем кому хочется тушь с натуральным эффектом советую покупать tubing mascara. Эта тушь имеет силиконовую текстуру и смывается только простой теплой водой. Летом для меня это самая незаменимая вещь. Отдыхала во Флориде и только эта тушь выдержала море, влажность и жару. А вечером удаляла её без всяких проблем. Хорошо особенно для тех кто носит линзы."
1432,322710,"Пробовала каждый из данной подборки, и от моих сильных кругов под глазами ни один меня не спас, потому что буквально через час уже скатываются и не лежат ровно 😔
Пробовала звездатый взгляд по рекомендации - он не перекрывает тоже, ещё и тяжело наносится, ровно никак не могу распределить(
- На данный момент лучшее, что подошло под глаза - Facefinity MaxFactor. 5 часов лежит идеально ровно, потом подправляю.
- А ещё я использую консилер  TF Master Skin в уголках губ, носа и носогубных складках, так как у меня там кожа более темная - держится весь день и ничего ему, он легкий и это пока лучшее, что я нашла за 15 лет пользования консилерами, советую! 😊"
1434,321940,"Eveline шикарный, всем советую! Объем огромный, пользуюсь уже давно и могу сказать, это один из лучших консиллеров, которые я пробовала. Легкий, ложится как кремик, нет чувства стянутости. Но! Он не самофиксирующийся, кому нужна матовость, лучше припудрить."
1437,321844,зачем нужен консилер когда можно пользоваться просто тоном это лишняя и не нужная трата денег так визажисты советуют делать им норм всё экономия должна быть экономной не у всех есть деньги и не многие могут себе позволить дорогие средства👍
1441,318771,"Кошечки, если вы не знаете, что посмотреть вечерком, очень советую вам канал Японца Коки @yaponetsukoki! У него отличный русский, классное чувство юмора и прекрасная жена Наташа! 

Один из моих самых любимых каналов сейчас!❤️ Потому что про Японию, позитивно и дружелюбно👍 

Кстати, я всегда очень ценю в людях именно «хорошесть». Люблю хороших, честных, дружелюбных и доброжелательных людей😺

Ссылка - https://youtu.be/qHogJyi0H7I

А вы кого смотрите на YouTube?"
1444,318363,"По рекомендациям девочек, которые запоминают, что Оля советует в видео( 😂я смотрю и не все запоминаю) купила Вивьен виртуоз. Я не люблю подводки и хотела делать стрелки карандашом. Вот посоветовали стойкий карандаш. Кожа у меня жирная, сейчас может движется к комби, но в общем то все же жирная. Я сделала красивую стрелку, и ну часа через 2 она уже была расплывшаяся просто темное пятно снизу и сверху. Такая фигня была с стойкими Марк карандашами , с революшен , с никс. 😂и главное вот они из стрелки превращаются в грязные пятна Смоки, а потом можно смывать вечность, и никак от грязи не избавится! Поэтому Оля отвечаю на ваш вопрос- почему есть люди которые не любят стойкую косметику- для жирной кожи такой косметики не существует!"
1449,316971,"Я не эксперт, но просто люблю вникать в составы. Что у того, что у другого крема процент содержания мочевины одинаковый, а этот компонент очень хорошо увлажняет. Пребиотики многие косметологии советуют для восстановления кожи и т.д.
Советую посмотреть состав всё-таки у каждого) У Оли же может тип кожи с вашим вообще не совпадать, а рекомендация её основана на личном предпочтении.
Но я б взяла с пребиотиками, так как доп компонент не так уж плох)"
1452,315341,"Что то г*вно,что другое.Обычные красители с силиконами,ничего полезного в них нет,кто бы что не говорил.К тому же это неразлагаемые в природе полимеры,и хрен от них потом воду очистишь нормально. Никому не советую😉"
1459,313818,"А кто-нибудь помнит, какой Оля всё время советует клей для накладных ресниц?
Я помню, что ресницы советует Ardel, а клей какой? (хочу прозрачный)

(до этого пользовалась магнитными ресницами с черной подводкой-клеем, которые Оля советовала. Сейчас хочу попробовать ресницы с прозрачным клеем)"
1461,313344,"Очень советую магазин «Верфь», питерское производство, но в Москве есть два магазина, недорогие и симпатичные сумочки и другие кожаные аксессуары.
Заказала вот такую у мужа на 8 марта, только пока думаю над цветом :)"
1462,312541,"Я обожаю носить голубой цвет! С ним глаза выглядят ярче💙🌊

А если еще и добавить голубые серёжки - вообще получается космос👽🌌

Прямо сейчас и до 31 января на маркетплейсе Ozon проходит Зимняя распродажа одежды со скидками до 80% на большой ассортимент товаров для детей и взрослых! 

На распродаже есть всё: теплая одежда, шикарный вязаный трикотаж, сумки, обувь и украшения. И не только зимние, кстати😉

Ваши любимые бренды - все на Ozon! И они уже ждут вас с классными скидками😻

Кстати, рубашка на мне - [Massimo Dutti](http://bit.ly/3Dbdrqk), серьги - [Pandora](http://bit.ly/3XTJHpW). Всё купила на @ozonru☺️

И вам советую найти себе что-то новенькое, удобное и полезное по [ССЫЛКЕ](http://bit.ly/3j2jTZK)

__Реклама. ООО «Интернет Решения»__"
1467,309474,"Ну то что она вам не подошла ,не значит что цена завышена . По цене тушь дешевая. Кто любит кабарет тот полюбит эту тушь всем сердцем. Мы с кабарет тоже не друзья,поэтому лично я больше не куплю от Вивьен ни одной туши. И вам советую"
1470,308711,"Если так, то сыворотку - прямо советую, скорее понравится) крем с ретинолом тоже можно, он не вызывает неприятных ощущений.

Крем с галактомицесом и чайным деревом - не. Оч жирный, лучше что-то легче, типа эмульсию или крем-гель. Либо только на зиму его🤷‍♀"
1472,308647,"Купила вчера тушь Оли ! Сегодня опробовала ! Она прекрасна ! Идеальная тушь на каждый день ! Ресницы как перышки, удлиняет и держит изгиб. У меня довольно чувствительные глаза - и все хорошо, никакого раздражения. Советую 💓✨"
1474,308480,"**Кошечки, а у ART&FACT. вышли шикарные новинки для лица!**🌟

Это серия с пребиотиками, которая восстанавливает микробиом кожи, а также борется с сухостью, шелушениями и раздражениями.

На мой взгляд, это одна из лучших серий от @artfactproducts, которая подойдет любому типу кожи, очень мягкая и классная!

Что советую попробовать:

💗Восстанавливающий тоник для лица - не только с комплексом пребиотиков, но также с алоэ верой и гиалуроновой кислотой. 

Отлично увлажняет, снимает шелушения и помогает коже быстрее восстановиться, а воспалениями - быстрее зажить.

💗Восстанавливающая маска для лица - маска с пребиотиками и ниацинамидом и мочевиной! 

Просто шикарная базовая маска для тех, кому периодически приходится спасать кожу от обезвоживания! Быстро действует - вы сразу же почувствуете, насколько более мягкой и увлажненной стала кожа. А еще она снимает раздражения. Очень классное средство!

💗Восстанавливающий крем с пребиотиками - крем с очень легкой текстурой, но классным действием! Кроме восстановления микрофлоры он также отлично увлажняет и питает кожу. 

А еще отлично работает с шелушениями, быстро их убирает. И, что удивительно, подойдет даже жирной коже из-за легкой и приятной текстуры.

Кстати, обратите особое внимание на упаковку - это самый удобный и гигиеничный формат для крема (с помпой).

А вы уже пробовали новинки? Если нет, то найти их можно по ссылкам ниже:

Тоник - [https://www.wildberries.ru/catalog/119033293/detail.aspx](https://www.google.com/url?q=https://www.google.com/url?q%3Dhttps://www.wildberries.ru/catalog/119033293/detail.aspx%26amp;sa%3DD%26amp;source%3Deditors%26amp;ust%3D1673879120392337%26amp;usg%3DAOvVaw1JDB8zNd64zQ0q3Iw6rlRp&sa=D&source=docs&ust=1673879120402466&usg=AOvVaw3Ze6UEIfUVaQKWCxWahKxh) 
Маска - [https://www.wildberries.ru/catalog/119751181/detail.aspx](https://www.google.com/url?q=https://www.google.com/url?q%3Dhttps://www.wildberries.ru/catalog/119751181/detail.aspx%26amp;sa%3DD%26amp;source%3Deditors%26amp;ust%3D1673879120392680%26amp;usg%3DAOvVaw0Z2hyczPcQykqXVZUrWX3O&sa=D&source=docs&ust=1673879120402619&usg=AOvVaw0V8NIg7OwG8pqTuJuMca4d) 
Крем - [https://www.wildberries.ru/catalog/119350164/detail.aspx](https://www.wildberries.ru/catalog/119350164/detail.aspx)

Всем отличного ухода!

__*реклама. ООО «КЕАРЛИ ГРУПП»__"
